id,uuid,producto_id,tipo_operacion,cantidad_cambio,stock_resultante,vendedor_id,factura_id,timestamp,sincronizado,factura_uuid
15666,a6a3e51b-e9f2-49a5-b364-419c15be3027,258,AJUSTE,104,0,1,,2025-10-06 22:09:37.207926+00,false,
15693,963ceb6a-d1a4-4582-8378-e905f69e60f3,5,AJUSTE,100,0,1,,2025-10-06 22:10:14.19534+00,false,
15788,08a373a8-b3a8-4495-954e-1a5050b88311,283,AJUSTE,101,0,1,,2025-10-06 22:09:53.042539+00,false,
15789,4041a99b-200c-4252-98fd-0d18c517b58f,22,AJUSTE,100,0,1,,2025-10-06 22:10:26.460602+00,false,
16095,32409e34-a2cd-40b1-bca7-8e5d0dbe420e,17,AJUSTE,101,0,1,,2025-10-06 22:09:50.05908+00,false,
16139,390dbba3-2ad5-47b7-9e4a-5bbd98458d90,24,AJUSTE,100,0,1,,2025-10-06 22:10:39.947628+00,false,
16302,9f0e8d17-2229-481e-90c2-4f7b8ee34d57,2,AJUSTE,100,0,1,,2025-10-06 22:10:03.294702+00,false,
16338,a486e28c-e83a-487b-b74a-d0b38f05154a,1,AJUSTE,100,0,1,,2025-10-06 22:09:59.810588+00,false,
16384,4a2aec3f-1ffe-436e-a6bd-89de50461a53,3,AJUSTE,100,0,1,,2025-10-06 22:10:05.895185+00,false,
16396,0bea282f-48aa-413d-a871-ab2b32b81436,181,AJUSTE,102,0,1,,2025-10-06 22:09:46.35974+00,false,
16449,2800d03b-b034-49a6-860e-34b179e2f2f4,747,AJUSTE,101,0,1,,2025-10-06 22:09:56.241077+00,false,
16463,38976cdd-cef4-4b45-848d-049865515914,18,AJUSTE,100,0,1,,2025-10-06 22:10:21.662137+00,false,
16624,500a1721-91ad-4c69-b379-8bdce8992e20,23,AJUSTE,100,0,1,,2025-10-06 22:10:30.497289+00,false,
17063,49d7e737-aca2-4ed8-9215-19246cc544d3,501,AJUSTE,9999999999999989,0,1,,2025-10-07 17:25:50.056272+00,false,
17243,f714416d-5815-46f2-8ce4-5d88bb9186a2,194,AJUSTE,100,0,1,,2025-10-07 17:25:55.790169+00,false,
17519,bb3c0d48-2a66-4c84-a79f-0c3711ca3f81,634,VENTA,-1,99,1,414,2025-10-07 17:26:43.980204+00,false,dddb8a68-5bec-422f-99d2-b642edc141d1
17531,4e18be18-7d74-4186-ab27-9ced32447c8a,196,AJUSTE,100,0,1,,2025-10-07 17:26:05.92499+00,false,
17532,1086b2b4-4f3f-43eb-bba8-89f8a345217b,198,AJUSTE,100,0,1,,2025-10-07 17:26:16.025519+00,false,
17533,8a198338-d25f-45e9-bc71-ee0c5d4d0624,1057,INICIAL,65656565,0,1,,2025-10-07 17:29:55.371421+00,false,
17534,48df23c5-52e9-4f74-a8f0-48ae9a17903e,1057,VENTA,-1,122222319,1,415,2025-10-07 17:30:03.457481+00,false,
17535,c8b6880f-5709-4f6b-8b09-e35a377397a7,436,VENTA,-4,88,1,416,2025-10-07 17:32:54.851858+00,false,1d43bcd3-409a-449a-b18a-a4fdfc3e47aa
17536,528b98f9-a42b-465b-8b4d-59bc12e318bf,448,VENTA,-1,58585963,1,417,2025-10-07 17:36:49.833813+00,false,add9a0d6-13e4-46f8-ae96-f29c9134cd0f
17537,fec7d084-801d-4457-997b-f7722494c824,944,VENTA,-1,99,1,417,2025-10-07 17:36:49.837932+00,false,add9a0d6-13e4-46f8-ae96-f29c9134cd0f
17538,8a59cce3-0077-4fc0-873c-691015f84244,671,VENTA,-1,99,1,418,2025-10-07 17:38:30.484651+00,false,c735b880-42f4-4921-b9e2-7115054fd39c
17539,3fec92c9-86fb-4452-9d4b-acd9d28fe6d6,1058,INICIAL,95959595,0,1,,2025-10-07 17:42:45.341424+00,false,
17540,f6c5a559-a75f-4d68-8f8d-f01c9c942b08,1058,VENTA,-1,6661616254,1,419,2025-10-07 17:42:54.389487+00,false,
17541,7d521abc-f18b-4351-90b9-e72f9bf7a334,667,VENTA,-4,1000125,1,420,2025-10-07 17:50:48.865126+00,false,329b16b0-f3cf-4a2a-950c-943561b3dc05
17542,0650e32c-c9f9-4276-8cd2-8b1bf5d8c387,35,VENTA,-2,98,1,420,2025-10-07 17:50:48.858161+00,false,329b16b0-f3cf-4a2a-950c-943561b3dc05
17543,df4ade7c-8181-4714-a8a7-97f9690791cc,661,VENTA,-2,585858685,1,420,2025-10-07 17:50:48.862387+00,false,329b16b0-f3cf-4a2a-950c-943561b3dc05
17544,99d7e771-900c-4d46-a54b-d0b17b2db372,938,VENTA,-1,99,1,420,2025-10-07 17:50:48.862931+00,false,329b16b0-f3cf-4a2a-950c-943561b3dc05
17545,410b1462-c6a3-40bd-9074-5f33fe941cbf,663,VENTA,-4,96,1,420,2025-10-07 17:50:48.864024+00,false,329b16b0-f3cf-4a2a-950c-943561b3dc05
17546,1a8e9536-fa72-4c8e-9577-0971ca6a6edc,676,VENTA,-2,94,1,421,2025-10-07 17:52:53.59475+00,false,12e59e72-d5e7-4919-b3f8-20d4371a0ece
17547,9617054e-14df-49c0-9990-39a3a13c8ce8,375,VENTA,-1,10297,1,422,2025-10-07 18:03:29.947289+00,false,955e3715-dce3-4f2a-85fa-925869fe05b1
17548,cbdc985c-8425-4c65-aa33-024ff7b717d4,866,VENTA,-1,99,1,423,2025-10-07 18:06:41.49958+00,false,1a5c2911-11f6-4475-8144-c7300895b115
17549,bb5aee31-c5ea-498f-8ee7-6e026548290a,163,VENTA,-2,98,1,423,2025-10-07 18:06:41.504426+00,false,1a5c2911-11f6-4475-8144-c7300895b115
17550,5a07146a-3048-4def-b42a-6449beef5e1c,667,VENTA,-4,1000121,1,424,2025-10-07 18:12:31.488088+00,false,4c63b0ab-8f40-45b6-9c56-8570e8bed602
17551,b85812e2-76a8-46f2-ab4c-22a0309a6a39,331,VENTA,-1,99556724,1,424,2025-10-07 18:12:31.48932+00,false,4c63b0ab-8f40-45b6-9c56-8570e8bed602
17552,eb2db48d-c387-4d6c-807f-694996263077,835,VENTA,-1,99,1,424,2025-10-07 18:12:31.490409+00,false,4c63b0ab-8f40-45b6-9c56-8570e8bed602
17553,58a82e40-2359-402b-98a5-a2b6e02b0fb7,362,VENTA,-2,585858670,1,424,2025-10-07 18:12:31.483916+00,false,4c63b0ab-8f40-45b6-9c56-8570e8bed602
17554,1bf3d795-b489-46df-a815-fa722054e5f1,676,VENTA,-2,92,1,425,2025-10-07 18:15:17.635587+00,false,b9aada28-f11d-4273-86ff-7a756c9c4401
17555,d8708660-eb1e-432b-89fc-cb80b5e3c61c,124,VENTA,-2,9691,1,426,2025-10-07 18:19:22.725986+00,false,cf327167-ac00-4524-86fb-2e7ba1badb67
17556,ff9e9201-3061-4c6b-858d-fdfc38cd86dc,673,VENTA,-1,99,1,427,2025-10-07 18:21:15.468301+00,false,9960ec3a-bcc1-4986-8df5-8d37ad0ce611
17563,7aed9cd2-cc94-4e4e-869c-aa50a3d9f35d,211,AJUSTE,100,0,1,,2025-10-07 18:25:05.831115+00,false,
17604,f4a0725a-7bb3-4e48-adc4-4843dd35b844,215,AJUSTE,100,0,1,,2025-10-07 18:25:08.803586+00,false,
17611,526c03a0-ef14-4ac5-ac15-af3f04107d91,216,AJUSTE,100,0,1,,2025-10-07 18:25:11.469322+00,false,
17614,f785d016-e927-4618-8c1a-48d9119c3967,219,AJUSTE,100,0,1,,2025-10-07 18:25:13.938607+00,false,
17615,080c2df8-cfab-409c-b6b2-7a2d7b5fd7db,220,AJUSTE,100,0,1,,2025-10-07 18:25:16.388109+00,false,
17616,8a9aee37-7305-4d79-a30c-d94b86c90fce,224,AJUSTE,100,0,1,,2025-10-07 18:25:18.872823+00,false,
17617,6ed2ad4a-ac4b-4901-b09e-5e8088390cac,225,AJUSTE,100,0,1,,2025-10-07 18:25:21.788958+00,false,
17618,7b87519f-33a9-4189-b9e7-b7c860b46da8,226,AJUSTE,100,0,1,,2025-10-07 18:25:24.337809+00,false,
17619,bdb11bae-3e00-4d93-b9ba-42c763c47afc,232,AJUSTE,100,0,1,,2025-10-07 18:25:28.790539+00,false,
17620,d8b0241d-f260-4b4a-9425-635844196cb0,228,AJUSTE,100,0,1,,2025-10-07 18:25:32.224472+00,false,
17621,fe7d0175-3dd2-4544-9ed3-bf7d675180f0,230,AJUSTE,100,0,1,,2025-10-07 18:25:34.891213+00,false,
17622,03aba014-e036-4f04-a506-75aec23d4c50,233,AJUSTE,100,0,1,,2025-10-07 18:25:38.108381+00,false,
17623,39a795ca-c569-4c14-9cfe-0c4e8995b718,234,AJUSTE,100,0,1,,2025-10-07 18:25:40.389322+00,false,
17624,77707b7e-2466-4d6d-aa26-f0c6f9a041b5,235,AJUSTE,100,0,1,,2025-10-07 18:25:43.108213+00,false,
17625,c975cb0c-192a-4452-98b7-ae314ee208de,236,AJUSTE,100,0,1,,2025-10-07 18:25:45.406492+00,false,
17626,b2f0a73f-468b-4e6a-8c41-221c0c8879e3,237,AJUSTE,100,0,1,,2025-10-07 18:25:48.442239+00,false,
17627,d120ea44-8d59-4ff5-bb2d-ece44074b446,238,AJUSTE,100,0,1,,2025-10-07 18:25:51.009331+00,false,
17628,88c0ec86-a5af-4611-a805-0c6ef769ddef,239,AJUSTE,100,0,1,,2025-10-07 18:25:53.191099+00,false,
17629,46c8e439-f18e-4fad-a94c-07f8f1feb6db,240,AJUSTE,100,0,1,,2025-10-07 18:25:56.40809+00,false,
17630,a6a5d93f-1158-4672-aa68-3e2fe84e9fb0,241,AJUSTE,100,0,1,,2025-10-07 18:26:00.875132+00,false,
17631,dbe49e95-e0cf-4710-991a-9e91bdc1f098,243,AJUSTE,100,0,1,,2025-10-07 18:26:03.693489+00,false,
17632,7db1c63f-7736-41bd-aef3-f406aad623e4,244,AJUSTE,100,0,1,,2025-10-07 18:26:06.660277+00,false,
17633,24a3f4e6-d1a3-4991-85bf-f180d5928b4e,245,AJUSTE,100,0,1,,2025-10-07 18:26:12.029522+00,false,
17634,24820d02-2d79-4106-a41d-2f07f3a430e0,246,AJUSTE,100,0,1,,2025-10-07 18:26:47.696216+00,false,
17635,d2e7eda9-6da3-4e08-8c30-5769af5ccd7d,248,AJUSTE,100,0,1,,2025-10-07 18:26:50.215437+00,false,
17636,6bf28584-c9f2-4699-8331-b7a6261f94a7,250,AJUSTE,100,0,1,,2025-10-07 18:26:52.598185+00,false,
17637,4ee05066-80b2-430c-86c2-36ba823e5b28,252,AJUSTE,100,0,1,,2025-10-07 18:26:54.886429+00,false,
17638,3facd162-17e3-48b1-a863-0834540f2eb3,253,AJUSTE,100,0,1,,2025-10-07 18:26:57.429345+00,false,
17639,4bf7b29d-2367-4c05-9d89-5245e949651f,826,AJUSTE,-52525252425,0,1,,2025-10-07 18:27:02.783732+00,false,
17640,dab51307-ebe3-4cd6-8208-633ccdf983e3,175,AJUSTE,-5325252425,0,1,,2025-10-07 18:27:06.26795+00,false,
17641,e4a0cc89-58d3-4965-92f2-2fcfb2d828ab,183,AJUSTE,-5252525152,0,1,,2025-10-07 18:27:08.915835+00,false,
17642,7fcd6db5-4ac0-4083-9030-e77a157b4fbe,184,AJUSTE,-5252525152,0,1,,2025-10-07 18:27:11.414405+00,false,
17643,27ecb1fe-71e8-4cf6-b5e1-543b6b1c2169,833,AJUSTE,-5252525152,0,1,,2025-10-07 18:27:14.350586+00,false,
17644,215e4c7f-3e30-47dc-bf8e-3b8ee0109c5f,847,AJUSTE,-5252525152,0,1,,2025-10-07 18:27:16.715788+00,false,
17645,e9b9fbb4-1144-4539-8e5d-197721876130,827,AJUSTE,-5225252422,0,1,,2025-10-07 18:27:19.051076+00,false,
17646,e18a3067-0879-4799-8e80-9873cf77547f,200,AJUSTE,-1414141314,0,1,,2025-10-07 18:27:21.131874+00,false,
17647,ba6041b4-40fa-42df-b076-0299b672a4e3,547,AJUSTE,-959595858,0,1,,2025-10-07 18:27:23.169666+00,false,
17648,89175a7c-3f16-4fe0-b59e-2c2991cc44d4,329,AJUSTE,-695959492,0,1,,2025-10-07 18:27:25.132271+00,false,
17649,8885b843-53c6-4138-b30e-5d4129938e2a,174,AJUSTE,-595959495,0,1,,2025-10-07 18:27:27.383635+00,false,
17650,9a4db332-f3ef-484a-a4a1-bd5a281c0025,768,AJUSTE,-585858586,0,1,,2025-10-07 18:27:29.850771+00,false,
17651,dca0bbf5-f8f6-4a58-90b5-5bf0d43e76cd,661,AJUSTE,-585858585,0,1,,2025-10-07 18:27:31.985949+00,false,
17652,a104197d-8424-4145-981f-a7deabb33f7d,718,AJUSTE,-585858575,0,1,,2025-10-07 18:27:35.319907+00,false,
17653,5262372d-896a-47a4-9421-923f269ddf80,362,AJUSTE,-585858570,0,1,,2025-10-07 18:27:37.518646+00,false,
17654,65f49792-6776-46a1-ad48-cbe18d9fe377,751,AJUSTE,-585858485,0,1,,2025-10-07 18:27:39.88472+00,false,
17655,c3c12f2b-52cb-4725-8423-6cfe17db935a,188,AJUSTE,-585858475,0,1,,2025-10-07 18:27:45.53656+00,false,
17656,fe069056-5188-4f6e-a458-d352e5e9f0bc,186,AJUSTE,-525252425,0,1,,2025-10-07 18:27:50.7191+00,false,
17657,b35e97f1-37fe-4119-bae3-df654d74ea80,846,AJUSTE,-525252425,0,1,,2025-10-07 18:27:55.020608+00,false,
17658,572cde82-f3ea-4b9b-b8e1-0e20dbdce3ff,201,AJUSTE,-414141314,0,1,,2025-10-07 18:28:18.124438+00,false,
17659,e42b485c-4de8-40e6-b287-b915f296ab3a,203,AJUSTE,-414141314,0,1,,2025-10-07 18:28:20.239274+00,false,
17660,facd304c-5964-43ff-a402-d88cf2f286f6,1052,AJUSTE,-333222319,0,1,,2025-10-07 18:28:23.221946+00,false,
17661,228f2c7a-4827-46a9-a8c8-330e10b787b9,182,AJUSTE,-252525152,0,1,,2025-10-07 18:28:25.156102+00,false,
17662,8f7bdb31-8ad4-4256-bd3b-846bae3d5413,185,AJUSTE,-252525152,0,1,,2025-10-07 18:28:27.27235+00,false,
17663,1726ab29-45bc-4ede-af61-067254fe1ded,205,AJUSTE,-252525152,0,1,,2025-10-07 18:28:29.823459+00,false,
17664,68d391d4-8f73-4f48-a7fd-d6dd01a3d143,842,AJUSTE,-252525152,0,1,,2025-10-07 18:28:31.92525+00,false,
17665,0cc3e803-fcfd-4dc2-a9d4-e7a69b5095c8,212,AJUSTE,-141414041,0,1,,2025-10-07 18:28:34.356821+00,false,
17666,3c51571a-1f7a-46e4-acb2-55b5de7e773d,331,AJUSTE,-99556624,0,1,,2025-10-07 18:28:40.574038+00,false,
17667,c1060ad7-4ea2-4fec-b501-763e7fc8fb56,254,AJUSTE,100,0,1,,2025-10-07 18:29:31.180929+00,false,
17668,bc3d1d9c-c236-414d-a8d0-afecaf838037,255,AJUSTE,100,0,1,,2025-10-07 18:29:33.632595+00,false,
17669,70186eee-2a29-40e7-887c-5164fe64c4f4,256,AJUSTE,100,0,1,,2025-10-07 18:29:36.148652+00,false,
17670,b34246bb-f169-4e6b-85ce-be86fecc3b9b,654,AJUSTE,100,0,1,,2025-10-07 18:29:48.113677+00,false,
17671,f1d1ea82-89cc-420f-922f-25cae1d6787c,257,AJUSTE,100,0,1,,2025-10-07 18:29:59.231042+00,false,
17672,55a4bdd4-b8f0-4933-9df5-54a031574911,259,AJUSTE,100,0,1,,2025-10-07 18:30:01.73327+00,false,
17673,ac86ebfd-f175-4188-93b4-99c6c15ae4e2,261,AJUSTE,100,0,1,,2025-10-07 18:30:04.798765+00,false,
17674,a7a9d257-d54d-484d-93da-29f937102a21,262,AJUSTE,100,0,1,,2025-10-07 18:30:07.601546+00,false,
17675,a33ba703-c401-458f-abc3-519655b3e57d,263,AJUSTE,100,0,1,,2025-10-07 18:30:10.133159+00,false,
17676,d232f700-fcdf-4359-81ca-da65c4225926,264,AJUSTE,100,0,1,,2025-10-07 18:30:12.667015+00,false,
17677,bb86700d-b5ec-4994-8059-01770b9277a7,265,AJUSTE,100,0,1,,2025-10-07 18:30:14.868855+00,false,
17678,4891a247-236f-4e00-b85e-57c601277a83,267,AJUSTE,100,0,1,,2025-10-07 18:30:17.652043+00,false,
17679,723afd8e-4136-4f5f-91c5-912aaf5b6d15,268,AJUSTE,100,0,1,,2025-10-07 18:30:19.917316+00,false,
17680,49d7555d-592f-4412-87c0-da1c3bf681da,270,AJUSTE,100,0,1,,2025-10-07 18:30:22.284021+00,false,
17681,8337e17d-c76a-41e5-808c-a283b7d8d02d,271,AJUSTE,100,0,1,,2025-10-07 18:30:24.535748+00,false,
17682,6fa4037b-1a5c-40e1-91db-646ce13c8864,272,AJUSTE,100,0,1,,2025-10-07 18:30:27.052666+00,false,
17683,e8c28c86-8165-4dc8-86d5-7fcb6696c33b,273,AJUSTE,100,0,1,,2025-10-07 18:30:29.469613+00,false,
17684,1eeb1b3d-c720-4c36-a9c5-cae1e4c26829,275,AJUSTE,100,0,1,,2025-10-07 18:30:33.804152+00,false,
17685,307062b9-f5fc-4790-907f-ef76cfc08672,276,AJUSTE,100,0,1,,2025-10-07 18:30:36.45402+00,false,
17686,c5b979b5-97b1-44d6-9ada-b4d3156ab20b,277,AJUSTE,100,0,1,,2025-10-07 18:30:38.985441+00,false,
17687,6cae53dc-060d-4964-a13a-e8622b2bcb62,279,AJUSTE,100,0,1,,2025-10-07 18:30:42.354737+00,false,
17688,88a28aa7-d434-4965-a253-c94a784c3bf7,280,AJUSTE,100,0,1,,2025-10-07 18:30:46.302839+00,false,
17689,fac806cb-c4e6-42a8-9c0a-d1f0ca740e02,281,AJUSTE,100,0,1,,2025-10-07 18:30:48.920427+00,false,
17690,0eb64199-8744-41a8-96e8-da9dad244354,282,AJUSTE,100,0,1,,2025-10-07 18:30:53.452993+00,false,
17691,b02674d7-3b17-4332-b523-7f3142245e63,284,AJUSTE,100,0,1,,2025-10-07 18:30:55.755299+00,false,
17692,610d7e9d-7007-4538-bc13-0b5423475732,285,AJUSTE,100,0,1,,2025-10-07 18:30:57.872682+00,false,
17693,1afb242a-e240-422a-8d20-4d1ca5eb6d57,286,AJUSTE,100,0,1,,2025-10-07 18:31:00.637412+00,false,
17694,c4148c84-1870-444c-8e24-75e8ac9a4146,289,AJUSTE,100,0,1,,2025-10-07 18:31:03.12156+00,false,
17695,e466c899-e080-4068-ab07-0e4d43fd36dd,290,AJUSTE,100,0,1,,2025-10-07 18:31:05.354603+00,false,
17696,9c7cc8dd-78c3-4cfa-b2dc-945886e8e60a,291,AJUSTE,100,0,1,,2025-10-07 18:31:08.807532+00,false,
17697,5c8a43c8-dc0d-4e15-aeeb-3458cae77cad,292,AJUSTE,100,0,1,,2025-10-07 18:31:12.974283+00,false,
17698,06ad07f0-9efb-485b-91f2-6fed60e3f195,296,AJUSTE,100,0,1,,2025-10-07 18:31:15.959038+00,false,
17699,c4150b7b-b747-461f-9c7e-4d3f3fc84df0,297,AJUSTE,100,0,1,,2025-10-07 18:31:19.107392+00,false,
17700,e1e0ffbd-a85b-4bdc-947a-37f62e6444eb,590,VENTA,-1,98,1,428,2025-10-07 18:39:20.773506+00,false,41019ef7-ed87-409d-b763-15af897ecc6f
17701,24aba203-5c34-4486-ac0e-f0cc622b751d,780,VENTA,-1,99,1,428,2025-10-07 18:39:20.777831+00,false,41019ef7-ed87-409d-b763-15af897ecc6f
17702,41373c03-33c4-4f8c-a8c5-9e7d11148431,11,VENTA,-2,98,1,428,2025-10-07 18:39:20.778971+00,false,41019ef7-ed87-409d-b763-15af897ecc6f
17703,ea895c63-9c6e-4c73-b727-3dd830ee4529,1059,INICIAL,95959595,0,1,,2025-10-07 18:40:35.78472+00,false,
17704,3f1ee9db-8aea-4a48-85ce-ca8217d09b6f,1059,VENTA,-3,95959792,1,429,2025-10-07 18:40:38.808556+00,false,
17705,0f3a2268-061d-4b90-8e6f-b06a1bfd8028,683,VENTA,-2,98,1,430,2025-10-07 18:42:48.629368+00,false,78889fb9-01d9-47ad-aae6-9d31985c8b1b
17706,b1dffb67-75ba-4c9c-8a5b-c4454f9014a1,21,VENTA,-1,99,1,431,2025-10-07 18:45:49.341529+00,false,0d60b75e-a3a5-427a-af9b-8dc6035237fc
17707,fdb74d4d-8a63-47bc-8c93-08880bd6c01f,1040,VENTA,-2,98,1,432,2025-10-07 19:10:54.417086+00,false,0687e98a-818e-4d95-b1a8-474a9ccfe7a7
17708,af5b8b7d-edb1-4774-9923-80df9d3104d8,1022,VENTA,-1,99,1,433,2025-10-07 19:16:40.58363+00,false,db9ac5b1-4666-4ea4-bc22-b829fd43cc8f
17709,96033b40-4d91-41f1-82bc-2c1b3fba2244,1024,VENTA,-1,99,1,433,2025-10-07 19:16:40.588393+00,false,db9ac5b1-4666-4ea4-bc22-b829fd43cc8f
17710,3f1f39c6-e948-41af-aa4d-5b31c0f06fe4,1012,VENTA,-1,99,1,434,2025-10-07 19:30:36.152198+00,false,fe5ec235-fee1-415c-9fd3-b734d9121314
17711,f91754de-b4a2-4e7d-93b9-4292cb586c64,844,VENTA,-1,99,1,434,2025-10-07 19:30:36.157312+00,false,fe5ec235-fee1-415c-9fd3-b734d9121314
17712,24b8c7f3-55a3-4ef6-a3f0-27e9be4a61b5,12,VENTA,-2,98,1,435,2025-10-07 19:38:43.408681+00,false,aea72eb6-d6e3-47c1-9c1a-6d9cee0b5378
17713,4f228773-7bd8-4b25-b9c7-e50e0fe01af4,648,VENTA,-1,98,1,436,2025-10-07 19:41:51.059504+00,false,ef6bf1ad-6c0e-4a52-be9b-64cdac4c4bd1
17714,25bc5fde-98ec-45d8-8c98-9002672bc3a4,179,VENTA,-1,99,1,437,2025-10-07 19:42:00.560765+00,false,7f98204e-1cab-4c3b-ac49-4377a957bdfd
17715,a98c02f9-0dcb-468f-89a1-11107c0028e2,887,VENTA,-1,999997,1,438,2025-10-07 19:44:42.285239+00,false,b6d3e879-178d-4229-a200-b4f892f99044
17716,088bf73b-a92e-4b9a-87ab-dcc9634047e8,768,VENTA,-1,585858685,1,438,2025-10-07 19:44:42.280946+00,false,b6d3e879-178d-4229-a200-b4f892f99044
17717,ffb70c90-4c5d-42c0-80ed-43bfe988c8a9,188,VENTA,-1,585858574,1,439,2025-10-07 19:47:56.82507+00,false,cf4d52e1-e1ea-42cc-9084-2773d742ac36
17718,aaf72952-acd1-4176-bd43-5987a28a8c33,678,VENTA,-1,187,1,440,2025-10-07 19:49:56.985767+00,false,6477326e-c537-467f-acf4-dfffb90483ab
17719,4263a208-7bd2-4f41-817c-399365f23733,221,VENTA,-1,41414140,1,441,2025-10-07 20:01:54.634349+00,false,efd83958-9965-4b21-af2b-3dd6f253bf52
17720,db54d885-c248-4707-985d-716f50ca1a19,558,AJUSTE,95959595,0,1,,2025-10-07 20:10:26.349333+00,false,
17721,77a3a6f4-f9a5-432a-a98e-5de6744d2c29,558,VENTA,-1,95959594,1,442,2025-10-07 20:10:32.386334+00,false,8fc6a08a-a881-4720-93f8-8f3bb75687a6
17722,d29669ad-6ad6-46c0-a34a-d23c49d4daba,667,VENTA,-3,1000118,1,443,2025-10-07 20:19:21.747053+00,false,92e1adc1-c126-479b-ba66-6501425ba120
17723,d97b9f6b-dc24-4caf-a4b9-9b151a9903fe,991,VENTA,-3,97,1,443,2025-10-07 20:19:21.751913+00,false,92e1adc1-c126-479b-ba66-6501425ba120
17724,33eab72d-a297-4cc4-be35-6333cd020ddf,678,VENTA,-1,186,1,443,2025-10-07 20:19:21.752516+00,false,92e1adc1-c126-479b-ba66-6501425ba120
17725,e89c1d14-afc9-4348-94ce-fd5faa60f558,962,VENTA,-1,99,1,444,2025-10-07 20:20:32.022294+00,false,db135918-124c-45e4-a549-dd1e5194e1c2
17726,eedeb6e5-08ad-44e1-af34-7b47f54e77e8,673,VENTA,-2,97,1,445,2025-10-07 20:27:43.907858+00,false,c27e70e5-9304-4882-96a1-c753195d6549
17759,ef14217e-3859-41d3-bebc-c7c696b853b3,732,AJUSTE,565656565,0,1,,2025-10-07 20:33:44.758149+00,false,
17953,b0fb185d-0d62-4f15-a4bc-1e6c837dc620,733,AJUSTE,6565656556,0,1,,2025-10-07 20:33:52.118362+00,false,
17960,75fdb6bc-8a97-4f2b-a50a-f8ed07e1ddf1,732,VENTA,-4,565656561,1,446,2025-10-07 20:34:11.843961+00,false,def576d5-40c5-40d8-a42a-54655e240e33
17961,de94a8d6-13fe-46bf-8da6-1c2e77c5dcca,11,VENTA,-1,97,1,446,2025-10-07 20:34:11.84843+00,false,def576d5-40c5-40d8-a42a-54655e240e33
17963,48e048ef-fabf-455e-859a-ce88bc3b3714,826,VENTA,-1,99,1,447,2025-10-07 20:36:54.211664+00,false,d2d0ac49-9b51-446a-ab3a-9b67f44a7ef8
17964,973b413b-48ba-4a40-be33-0f965d8af081,469,VENTA,-3,97,1,447,2025-10-07 20:36:54.216403+00,false,d2d0ac49-9b51-446a-ab3a-9b67f44a7ef8
17965,c85c6920-e369-4496-8c95-e6c3d1eb420b,982,VENTA,-1,99,1,448,2025-10-07 20:38:51.836637+00,false,a6863375-4172-4960-81b8-83e61a2c9d3a
17966,a5e2a23d-a1c0-4e5a-be17-fc1cc8b6c109,634,VENTA,-1,98,1,449,2025-10-07 20:41:13.828226+00,false,c6212ee5-3e4e-4da2-838c-004f4ed95048
17967,b8d4445f-7da6-4433-b3b2-ae84083b42ab,849,VENTA,-1,99,1,450,2025-10-07 20:44:43.764332+00,false,ff8fd9c6-b316-404d-aec4-dfe01ee17dcd
17968,23d69f12-83fe-4cb3-b302-48c0dda9043e,643,AJUSTE,5551220,0,1,,2025-10-07 20:53:39.927505+00,false,
17969,f3b7f861-6a4f-487d-b643-95813c1bc078,643,VENTA,-3,5551217,1,451,2025-10-07 20:54:42.605222+00,false,38fb50c2-1e4e-40e9-8e1a-9606ef95193d
17970,86efc677-6835-4813-8037-65d7df339088,946,VENTA,-15,85,1,451,2025-10-07 20:54:42.609764+00,false,38fb50c2-1e4e-40e9-8e1a-9606ef95193d
17971,e19111fd-e3ee-4091-b790-c3aa167e7c9d,656,VENTA,-2,98,1,452,2025-10-07 20:55:16.823924+00,false,8947aa56-12a0-4ea2-a5c0-aeda3942d32c
17972,d4cd4e33-866d-44b1-8755-fcfbc08f8873,664,AJUSTE,2000,0,1,,2025-10-07 20:59:00.743558+00,false,
17973,b7f0f684-d09b-41ee-a647-793b2cf928df,664,VENTA,-5,1995,1,453,2025-10-07 20:59:22.430115+00,false,9df53034-56e9-44a9-9ea7-58a8e8245fbb
17974,69a42738-edb3-4531-a0db-06b51e846150,644,VENTA,-1,99,1,454,2025-10-07 20:59:30.213238+00,false,2fd215ce-a0cf-451b-9d46-2ea426fc2781
17975,a574d571-57bc-4d84-9ba5-287ca7bfb3c5,872,VENTA,-3,93,1,455,2025-10-07 21:00:17.61335+00,false,2759abe4-2acc-4413-b15c-1af20ee782d7
17976,639edf3b-a424-46e7-afd9-d2220d27c5d2,1060,INICIAL,65656565,0,1,,2025-10-07 21:30:11.745635+00,false,
17977,e9a8aa9d-3f87-4376-a170-f398d5cf0c5e,1060,VENTA,-2,65656763,1,456,2025-10-07 21:30:46.11914+00,false,
17978,99819e2c-f274-4076-af58-abae3d664d03,436,VENTA,-4,84,1,456,2025-10-07 21:30:46.123647+00,false,
17979,1f7f3b63-7d5d-4715-a551-d84ec343d6a9,431,VENTA,-2,98,1,457,2025-10-07 21:36:36.594738+00,false,0bf80fdd-7e55-4b61-8855-f2890cccffb4
17980,fd7cf952-3715-4c29-a2db-48637d17095c,280,VENTA,-3,97,1,458,2025-10-07 21:43:36.359876+00,false,4605cc9b-d479-4c9e-b874-8028a5d73088
17981,2f8fa367-027e-468c-bda0-8f3569e999d3,835,VENTA,-4,95,1,459,2025-10-07 21:45:04.831572+00,false,e9aa9694-c8ee-4b7a-96d2-a843f79fdb3e
