id,created_at,updated_at,deleted_at,nombre,codigo,precio_venta,stock,uuid
260,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:20.497203+00,,FEMDUO (METRONIDAZOL/CLOTRIMAZOL) 500/100 MG OVULOS COLMED,7703153032104,3500,99,77b67d50-eb01-4173-9f48-eaa29837f65d
261,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:55.343728+00,,FEXOFENADINA CLORHIDRATO 120MG TABLETAS,7703153035877,28500,100,7a08eabd-068d-410a-8980-b76f7b526c56
262,2025-09-06 05:00:36.143823+00,2025-10-12 00:05:10.49349+00,,FLUIMUCIL 200 MG SOBRES,7703445030047,0,100,aeb393c3-e5a7-43ea-b337-cdf30e5da3eb
263,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:57.948172+00,,FOSFOGEN CAJA X 20 TABL,7706462000017,0,100,e27bea37-cfec-4c5e-aac9-9f431d9b9bae
264,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:40.847232+00,,FOSFOGEN X 40 TABL,7706462000024,0,100,1b150186-d937-44c3-b72b-073d221a8360
265,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:33.046344+00,,FLUIMUCIL 4% JARABE FRASCO X 120 ML,7703445130181,0,100,8b31829c-55c7-488f-8112-19a7716ac2d2
266,2025-09-06 05:00:36.143823+00,2025-10-13 16:23:44.301758+00,,FLUIMUCIL 600 MG (N-ACETILCISTEINA) NARANJA SOBRES ZAMBON,7703445030153,3400,90,67ec4063-ae47-4c3a-8c7e-3819f2b18442
267,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:32.096932+00,,FLUZETRIN F ACETAMINOFENCETIRIZINAFENILEFRINA X 10 TABL,7703889155313,0,100,0be2a847-9987-46e4-bc25-1713072c0dbf
268,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:28.151582+00,,FOTO ULTRA 100 ISDIN ACTIVE UNIFY COLOR SPF 50 FRASCO X 50 ML,8470001674227,0,100,af02949c-e0ee-42dc-898c-993c57284b25
269,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:53.081893+00,,GASTROFULL DOBLE ACCIÓN SACHETS 10mL  COASPHARMA,7703712014541,2200,96,3fc09936-09fe-4e98-8158-6159d9c2e24a
270,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:12.012751+00,,GASTROFULL SUSPENSION FRASCO X 150 ML,7703712010291,0,100,df594d56-9bd9-4b49-a367-57040c3ba128
271,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:57.218183+00,,FUNEX 200 MG CAJA X 7 CAP,7703546124201,0,100,61432f4b-b5ff-46ba-af51-a265068582c4
272,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:18.812915+00,,FYBOGEL GRANULADO NARANJA CAJA X 10 SOBRES,5000158071094,0,100,0611d6a0-d854-4657-9027-f34a1cf72e25
273,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:52.745734+00,,GALVUS-MET VILDAGLIPTINAMETFORMINA 50850 MG X 56 TABL,7702635717485,0,100,805b7048-d997-4b22-a676-fa4a1a668bac
274,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:51.064288+00,,GASTRUM 10 MG TABLETAS ABBOTT,7702870003190,1800,100,7777bc56-a03d-4785-8fe4-2fcad3e80b02
275,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:50.147729+00,,GEL LUBRICANTE KY X 15 G,7702626215235,0,99,b9b85054-c11d-455a-9c97-1bf877786147
276,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:44.8134+00,,GEL LUBRICANTE KY X 50 G,7891010020927,0,100,cb273900-ef94-48f1-be32-dd494563baae
277,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:52.132983+00,,GASTRUM PLUX SACHETS [HIDROTALCITA] 10% 10mL LAFRANCOL,7702870071854,2600,100,c69ff796-9e6a-477e-83e0-95404807caeb
278,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:40.055919+00,,GAVISCON DOBLE ACCIÓN SACHETS 10mL RECKITT BENCKISER HEALTHCARE,7702626211770,3400,96,a5f01fd2-a7bd-450f-b111-015fd03ffa94
279,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:15.441529+00,,GAVISCON SUSPENSION FRASCO X 300 ML,7702626205830,0,100,69833897-1186-4bad-b845-4e5edc9e090d
280,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:45.426336+00,,GENOPRAZOL (OMEPRAZOL) 20MG CAPSULAS GENOMMA,650240003950,14500,97,e5c9f4b2-f9b2-4cc5-9942-db883cb0ea14
281,2025-09-06 05:00:36.143823+00,2025-10-12 00:06:14.781112+00,,GLUCERNA LIQUIDO VAINILLA BOTELLA X 237 ML,7703186031280,0,100,352a1a48-32da-4d8c-bcd4-bb2bf2771791
282,2025-09-06 05:00:36.143823+00,2025-10-12 00:06:22.3675+00,,"GLUCERNA LIQUIDO VAINILLA BOTELLA X 237 ML ",7703186032737,0,100,cb041eba-dd4d-4ce3-b893-1a633ebd06ad
283,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:25.677247+00,,GENTAMICINA GOTAS 0.3% x 6ml COLMED,7703153013271,0,199,27967690-1aa5-4b88-a997-4c4497be9bfd
284,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:17.066454+00,,GESTAVIT DHA X 30 CAP,7703153022693,0,100,95d7f005-fe66-466a-8f14-580a0baac13f
285,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:27.470579+00,,GLIFORMIN METFORMINA 1000 MG X 30 TABL,7705323141142,0,100,83ae9728-eac3-4e4e-b9e6-1d3c5908ee5d
286,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:58.60447+00,,GRIPOFEN GARGANTA x120mL FABRIFARMA,7705753000859,19800,100,ea8d9515-ddff-44ff-952c-25ec1a2f5d81
287,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:54.163502+00,,GUAYAPROFF JARABE FCO X 120 ML,7703038061809,0,100,73bcdf65-c6a6-4d07-9759-9104315e2de9
288,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:32.893827+00,,GUAYAPROFF JARABE (GUAYACOLATO DE GLICERILO) x120mL LAPROFF,7703038011903,5500,97,f8bdecde-23d2-4c77-a076-e4150faca6e4
289,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:48.467621+00,,GUANTES DE LATEX BLANCO x100,4968420500349,0,100,732ab632-2090-4da7-bde0-18e2a8d5b66f
290,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:05.796831+00,,"GUANTES DE NITRILO AZUL TALLA M ALPHASAFE ",7707228365845,1200,100,c9e63ab3-cbb1-42ee-b4ad-b14425b15265
291,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:12.829277+00,,GUAYACOLATO DE GLICERINO JARABE 2% x120mL MEMPHIS,7704412159150,0,100,2b4c4b4e-89eb-45e9-9b2a-7d3e8693b9ed
292,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:50.02555+00,,HIDRAPLUS ZINC 75MEQ UVA FRASCO X 400 ML TQ,7702057010928,11900,100,6dc45bf9-5792-4ba7-bfaf-6e3d09fcb1cd
293,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:19.516438+00,,HIDROXIDO DE ALUMINIO MAGNSIO SIMETICONA FRASCO X 360 ML COASPHARMA,7703712035485,12900,100,28f800e0-d503-4032-9357-72a75ad0f7b0
294,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:49.689778+00,,HIELO MINERAL SPORT LOCION REFRESCANTE X120 ML ATHOS,7705471206533,11900,99,020f7ca6-9610-4421-b5f0-0e3250915077
295,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:53.204585+00,,HIDRAPLUS ZINC 75MEQ CEREZA FRASCO X 400 ML TQ,7702057010874,11900,100,9d2c3a89-6124-4fbe-b0ff-1b1f8f2bbfb5
296,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:10.688319+00,,HIDRAPLUS ZINC 75MEQ MANZANA FRASCO X 400 ML TQ,7702057015428,11900,100,48953065-da78-40a1-977f-424fb49ba79d
297,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:44.952807+00,,LAB SOREL (HIDROQUINONA 3%) LOCION X 120ML ECAR,7703451000010,16900,99,ab0d16c5-99c4-47c5-a8fc-130e294ca73a
298,2025-09-06 05:00:36.143823+00,2025-10-12 00:11:34.360283+00,,HIOSCINA N-BUTILBROMURO 10 MG TABL,7703038050278,0,100,d91ee366-95cb-4038-b505-536e2b9c0041
299,2025-09-06 05:00:36.143823+00,2025-10-12 00:12:06.079072+00,,IBUFLASH MIGRAN CAP,7702057091576,0,100,8c2ae47d-6cfb-487d-9aa8-1d836854a815
300,2025-09-06 05:00:36.143823+00,2025-10-12 00:12:19.600387+00,,IBUFLASH ULTRA FORTE CAP,7702057385194,0,100,37400f7d-e41c-4976-a1e2-3434003678d6
301,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:26.858301+00,,HUMYLUB OFTENO CONDROITINAHIALURONATO DE SODIO 1.81 MG OFTALMICO X 15 ML,7360845405668,0,100,ed51c3d8-58b9-4107-a7fd-a92dfb134f89
302,2025-09-06 05:00:36.143823+00,2025-10-12 00:11:56.424769+00,,IBUFLASH MIGRAN ACETMINOFENCAFEINAIBUPROFENO CAP,7702057092757,0,99,c87bc812-2b01-469e-b49a-e5adba18f5a8
303,2025-09-06 05:00:36.143823+00,2025-10-12 00:11:45.663756+00,,IBUFLASH MIGRAN ACETMINOFENCAFEINAIBUPROFENO CAP,7702057696092,0,100,7dec9945-d9a6-4630-b6d6-8192bde80fee
304,2025-09-06 05:00:36.143823+00,2025-10-12 00:12:30.517235+00,,IBUFLASH ULTRA FORTE CAP,7702057931094,0,100,78377d9e-0e88-422b-bfc9-b9f2ea601fca
305,2025-09-06 05:00:36.143823+00,2025-10-12 00:12:50.174934+00,,IRBESARTAN 150 MG TABL,7702057716240,0,100,ac15df4f-c8f4-4a13-986a-1940e70c40bd
306,2025-09-06 05:00:36.143823+00,2025-10-12 00:13:02.303269+00,,IRBIGEN IRBESARTAN 150 MG TABL,8903726237687,0,100,7c73ed6f-39a3-458b-b019-dd73cf302777
307,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:44.671261+00,,IBUPROFENO SUSPENSION (BUPROFEN) FRASCO X 120 ML,7707019437225,0,100,4789b7e6-9665-4be0-af11-b644504128e1
308,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:42.811453+00,,IMPOTHOS JARABE [HEDERAHELIX] x120mL IMPOFAR LTDA,7707341100101,16900,99,d3d200de-47a5-49e9-8b19-e7cd98728ab1
309,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:10.533913+00,,"IOFI (SUPLEMENTO DE FUMARATO FERROSO, ACIDO FOLICO Y ACIDO ASCORBICO) X 30 TAB LAPROFF",7703038065470,43000,100,e697a782-315f-41b4-9232-90f33a9793c1
310,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:03.198895+00,,"ISODINE OVULOS ",7702195300516,3400,99,a80bfcce-54bb-49e2-9e98-f5d658088503
311,2025-09-06 05:00:36.143823+00,2025-10-12 00:13:35.631415+00,,JERINGA ALFA 3P CC 21X1 1/2 ALFASAFE,7707228361854,0,100,737f36b2-61b8-4c85-a0ac-e39e8a3d2f26
312,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:51.246521+00,,KETOTIFENO 1MG TABLETAS SANFER,7702195051814,3500,100,af82793f-ef49-47dc-88a9-5195d76f0c22
313,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:11.909629+00,,"ITROCSONA CREMA [DESONIDA] 0,1% x15G BLASKOV",7702896025855,12900,100,58444365-e1f6-4874-bf18-4c713dbc680d
314,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:39.162869+00,,Jab Crem Exf Coco x 500,7708975442568,0,100,5b1829dd-13c4-456d-b5b7-2cac78ae1175
315,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:47.567062+00,,JABON ALERGIBON AVENA BARRA X 90 GR 11,7703281009979,0,100,99f1196c-7c45-49c4-80c6-940c8d1c8254
316,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:57.523263+00,,KETOTIFENO SUSPENSION FRASCO X 100 ML,7703038061038,5500,98,44e30017-11f2-48c0-ab78-4cc8299a21de
317,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:58.298431+00,,LADIET X 500 TAB MAS DISPENSADOR X 150 TAB,7703006082331,34800,100,81c1be29-0a1b-487c-910e-79358179fa40
318,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:51.863084+00,,LASONIL ACTIVE GEL X 30 GR,7707351592873,0,100,6abfee33-7580-461a-9f52-1c45542e35d0
319,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:56.604605+00,,KIT MANICURA-PEDICURA ICOM,7704768007228,0,100,202e90a5-a372-414b-b72f-130d581770bb
320,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:18.290741+00,,KRODEX COMPUESTO [METRONIDAZOL 300mg+NIFUROXAZIDA 200mg] CAPSULAS MEDICBRAND,7703712014732,2000,100,ef759b7c-643f-44ce-b23f-1871d34f9f05
321,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:11.14386+00,,LADIET DISPENSADOR X 150 TABL,7703006283332,0,99,8d479453-748f-47bc-9b4b-c94fa21bcd95
322,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:59.935373+00,,LEVOTIROXINA 100mcg COLMED,7703153040628,0,100,da5cfd88-d4cf-4e84-9f82-5e9a6b101872
323,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:25.058967+00,,LIDOCAINA HIDROCORTISONA 50.25 GR UNGUENTO X 10 GR,7704588003011,0,100,b57ec534-6bdd-4268-ba7d-25095e5c67fe
324,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:36.410318+00,,LIDOPROCTO UNGUENTO TUBO X 10 GR,7704588000690,0,100,b90865f6-c1bd-4aa4-87a3-426707eb08e9
325,2025-09-06 05:00:36.143823+00,2025-10-12 00:14:22.556225+00,,LEVOTIROXINA 50 MCG TABL,7703153021672,0,100,e05af5b3-6d98-4340-9c7b-827c5ac7e1af
326,2025-09-06 05:00:36.143823+00,2025-10-12 00:14:41.9427+00,,LEVOTIROXINA 50 MCG TAB SIEGFRIED,20104017660,0,100,05329e7a-8e42-45cb-9314-5d6e270dd2d2
327,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:41.00025+00,,LEVOTIROXINA 50mcg COLMED,7703153040611,0,94,4b72ce0a-2a6b-49d4-89d0-567f0e7cddbb
328,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:16.913506+00,,LOMECAN V 2% CREMA VAGINAL TUBO X 20 GR,650240027543,0,100,5cbc176d-ce54-4749-9036-b8c6a6c70c2b
329,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:10.486044+00,,ZIFLUVIS 200mg [ACETILCISTEÍNA] SOBRE X 3G  BIOQUIFAR,7707019351507,1200,100,5e63b0b7-1a15-4fe8-af1e-563dcbf158f4
330,2025-09-06 05:00:36.143823+00,2025-10-12 00:13:46.068329+00,,JERINGA DESECHABLE 3mL CON AGUJA 21GX1 1/2 DISPOCOL,7709990750973,0,100,a80e6588-54fb-4424-a4bd-c23525c32595
331,2025-09-06 05:00:36.143823+00,2025-10-16 22:36:39.403291+00,,LOPERAMIDA CLORHIDRATO 2 MG  TABLETAS LAPROFF,7703038050322,450,75,8de29a1b-ae53-4601-abf3-c3fba20ebed7
332,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:20.185498+00,,LORATADINA JARABE FRASCO X 100 ML LAPROFF,7703038061045,5900,100,4df324d9-5c36-4156-919a-e8b34a49d3a4
333,2025-09-06 05:00:36.143823+00,2025-10-12 00:13:22.407042+00,,JERINGA ALFA 3P 3 ML 21X1 1/2 ALFASAFE,7707228361847,0,100,4a363229-15d5-4763-9314-8d95f767f0d4
334,2025-09-06 05:00:36.143823+00,2025-10-12 00:13:53.816648+00,,JERINGA DESECHABLE 5mL CON AGUJA 21GX1 1/2 DISPOCOL,7709990750942,0,86,29072655-cc70-4736-9668-548610282757
335,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:50.910724+00,,FISIOMAX LUBRICANTE INTIMO SOBRE X 5G ZAMBON,7703445170088,2400,100,f14bae54-ad93-4c19-9888-3ba1a37ebaeb
336,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:26.318358+00,,LYRICA PREGABALINA 50 MG X 30 CAP,7703283404529,0,100,7990ba16-54c3-40aa-a64e-484798e1fc82
337,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:54.622365+00,,TRAVAD ENEMA 133mL TQ,7702057011994,0,99,eb21cb10-195f-4814-a2b4-d43eb00f05ef
338,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:12.522665+00,,SIMPIOX IVERMECTINA 6mg/mL,7707210530572,0,100,3a879b1c-e30a-4313-bbee-4fe4b741d3b9
339,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:20.344569+00,,LOVASTATINA 20 MG X 300 TABL,7703038050360,0,100,f1227497-70a0-43d0-952a-d79858c8384a
340,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:21.505241+00,,LYRICA PREGABALINA SOLUCION ORAL X 105 ML,7703283404581,0,100,68e64a55-b80c-4380-a2f5-610989ff066d
341,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:33.16756+00,,MAREOL [DIMENHIDRINATO] 50mg  HALEÓN,7702132004484,1000,67,40dbe728-669a-4649-80f6-e8e54b819728
342,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:18.35278+00,,MEBUCAINA FORTE CAJA X 10 TABL,7707397791056,0,100,8655df35-479c-475c-ada8-2870a024d875
343,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:21.536791+00,,MANGUERA ESPIRAL ENCAUCHADA 36,7704353046441,0,100,85a1773c-4aff-475f-a62a-78d9103bd182
344,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:41.305279+00,,MANTECA DE CACAO DISANFER CAJA X 12 LABIALES X 5 GR,7707145302961,0,96,f1715eba-a66e-465e-b41a-f8df036f445f
345,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:17.893874+00,,MANZANILLA SOLUCION OFTAL FRASCO X 15 ML,736085278507,0,100,da66658f-810b-4033-bacd-6887ccbf8b71
346,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:27.386719+00,,MEBUCAINA FORTE CAJA X 100 TABL,7707397791049,0,100,784d6dcc-6fbe-45d1-8d66-ec3eb326a52e
347,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:19.422116+00,,MESIGYNA 1 ML 50/5 MG INYECTABLE CJA 1 AMPOLLA BAYER,7501303495447,11500,100,381fbeed-0364-4b2e-9f11-c0af25da6616
348,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:46.964312+00,,METARSAL N CAJA X 18 CAPSULAS,7703158004014,0,100,4de29267-d019-45ba-8b77-17103d30d690
349,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:36.86934+00,,MELOXICAM 7.5mg x10 MEMPHIS,7704412100282,0,100,d4a0d19c-a8a5-4718-8210-c2061c9095cf
350,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:25.939355+00,,MENTICOL AMARILLO FRASCO X 130 ML,7702277120902,0,100,6b6731bd-fe3d-4877-8dc1-de5c9d8151a0
351,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:36.229294+00,,MENTICOL AMARILLO FRASCO X 60 ML,7702277120896,0,100,65dbe83c-8a4d-4bbd-ab7e-2de791bd2643
352,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:02.434508+00,,METATITANE CREMA 40g REMO,7705713400019,29800,100,3a59bc3b-c8f6-4ce7-a5d7-0dbd9b9bf7c9
353,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:17.413295+00,,"METFORMINA 850 MG ",7703038050377,0,99,87800902-ebfc-4e02-a5b4-e13804ec9b77
354,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:19.118444+00,,"METOCARBAMOL 750 MG ",7703038050384,0,97,7bf9b381-6378-42d6-af2a-fff69986c061
355,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:13.133329+00,,METOCLOPRAMIDA 4MG/ML GOTAS X 30 ML COASPHARMA,7703712033061,6900,100,246726fb-73fa-4ef7-adf5-e10a39b549c8
356,2025-09-06 05:00:36.143823+00,2025-10-25 17:05:50.595121+00,,METOPROLOL TARTRATO 50MG TABLETAS LAPROFF,7703038050414,2800,96,c1ba4637-d591-40ec-b844-8bff8db384d6
357,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:28.733458+00,,METOTREXATO 2.5 MG X 100 COMP,7792219000607,0,100,c132990b-8b28-414f-866f-d695db023fb9
358,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:54.920759+00,,MIGRADOL (ERGOTAMINA - CAFEINA) 1100 MG TABLETAS,7707367050961,1900,100,e65d4d50-41e9-40f2-9386-906c3199e722
359,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:47.575733+00,,MILPAX-NF CEREZA SACHETS 10mL ALTEA FARMACÉUTICA,7703454123761,2900,100,24297b35-26e8-4f1c-aff0-2dc38d8d321d
360,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:51.217177+00,,METRONIDAZOL 500MG OVULOS COLMED,7703153004361,800,99,7847e25c-fa88-43b1-9f2f-8a7e525ef3bf
361,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:09.770146+00,,MICROGYNON 30 ETINILESTRADIOLLEVONORGESTREL 0.030.15 MCG X 21 GRAG,7896116860972,0,100,fc898dbf-288f-47de-bb64-d3f44c3252d3
362,2025-09-06 05:00:36.143823+00,2025-10-20 22:08:46.507646+00,,MIELTERTOS MASTICABLE MIEL Y PROPOLEO SOBRES X 4 TAB C/U,7707232095769,2600,97,77470efb-3b6c-413c-92b1-bdfa6a1aade5
363,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:51.403522+00,,MINIPIL SUAVE CAJA X 21 TABL,7702870002711,0,100,267bb851-fbe5-4fb1-b911-667b5c2facd3
364,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:06.248695+00,,MINOXIDIL SOLUCION TOPICA 5% FORTE FRASCO X 60 ML,7702057100384,0,100,c187d7c5-74dd-4711-ac93-09f690fb5f83
365,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:37.48127+00,,MIO-RELAX [TIZANIDINA] 2mg x10 BIOQUIFAR,7707019381085,0,100,48c821c6-9b53-4acd-a852-3dce9d87c1ec
366,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:49.255622+00,,MINORA CUCHILLA CAJA X 5 UND,7500435135511,0,100,bab496e6-6c8f-4b0e-98b3-b4d0fba21b5f
367,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:26.092789+00,,MINOXIDIL 5% HERSON 70ML SPRAY,7707308720403,37000,100,9d764dac-04d9-47e3-9ab2-4f027199b364
368,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:34.427293+00,,MINOXIDIL FORTE SOLUCION TOPICA 5% FRASCO X 60 ML GENFAR,7705959885793,35000,99,6b4ecc52-2a8c-4542-83b4-43ed89cbbb67
369,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:43.907315+00,,MIO-RELAX [TIZANIDINA] 4mg x10 BIOQUIFAR,7707019381054,0,100,8098122e-34af-4a77-a1c4-2e42a8f300db
370,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:12.216705+00,,MUCOTROP JARABE NIÑOS FRESA (BROMHEXINA CLORHIDRATO) x120mL ANGLOPHARMA,7707035511077,9900,100,026f733a-7ef1-4dda-b3a9-51a81e22fcd0
371,2025-09-06 05:00:36.143823+00,2025-10-25 16:19:37.133843+00,,MULTISOLUTER x50mL SOLUCION PARA LENTES OPHARM,7707277580459,13900,99,4020f1a5-f4ed-486f-9189-920987a347da
372,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:14.828453+00,,MONTELUKAST 10 MG CAJA X 10 TABL,7706569022455,0,100,fbe6212f-dc1c-4975-8df6-18e7a37bcef4
373,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:42.658314+00,,MOTAS DORMOLAS FRASCO X 8 ML,7702645100253,0,100,74c902d5-11bc-4fc0-b39f-f243e198fe17
374,2025-09-06 05:00:36.143823+00,2025-10-13 12:34:07.057199+00,,MOVIDOL TABLETAS (NAPROXENO 220MG + ACETAMINOFEN 250MG + CAFEINA 65MG)  ABBOTT,7702870004111,1400,93,d6b21e2f-b10f-4ba7-a4e5-8287ace8174c
375,2025-09-06 05:00:36.143823+00,2025-10-18 12:26:54.929368+00,,NAPROXENO 500 MG TABLETAS,7703038050452,500,70,ea78b3a5-f782-4be0-b1b5-188ea2589124
376,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:42.835094+00,,NELIND CREMA x40g COASPHARMA,7703712010000,16900,100,805fb398-3a63-48f4-92ed-4e3620bf8b12
377,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:27.845844+00,,NEOGYNON ETINILESTRADIOLLEVONORGESTREL 0.05025 MG X 21 TABL,7896116861016,0,100,e6364d68-0281-4676-9aaf-c3810291fe4f
378,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:24.867767+00,,NASONEX MOMETASONA NASAL 18 GR X 140 DOSIS,7702502015683,0,100,61a66b03-9fc6-43ee-9ba3-c52be7a9c764
379,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:10.535291+00,,NATRILIX SR (INDAPAMIDA 1.5 MG) X 30 TABLETAS,3594455200469,15500,100,4217283c-1cda-4ebe-a7eb-661a873301de
380,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:04.116517+00,,NECROTON CAJA x8,7706440000206,0,100,61b9ec72-092a-407a-8165-af4d4e97caf7
381,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:56.297986+00,,NEUBALIN [PREGABALINA] 75mg x30 HETERO,8903726224441,0,100,4a47075b-ce12-4c31-ae45-95ef12175842
382,2025-09-06 05:00:36.143823+00,2025-10-12 00:19:00.094805+00,,NEXT GRIPA CAPSULAS,650240032592,0,100,b3d5b219-6b5f-4da7-b457-0874f9834237
383,2025-09-06 05:00:36.143823+00,2025-10-12 00:19:11.767337+00,,NIFLAMIN PL FORTE 15 MG CAP,7703381003983,0,100,97a0e944-8309-471d-ae3a-acea77c92ddb
384,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:56.615263+00,,NEUROBION [TIAMINA + PIRIDOXINA] TABLETAS ALTEA,7702418004351,1800,97,f5bb6717-fb93-45c9-a1bf-3eba172d4bb2
385,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:19.975914+00,,NEUROBION x30,7702418006249,0,100,b45be593-ccac-4b9e-83f1-8b73b669caad
386,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:22.609121+00,,NEXT GRIPA (IBUPROFENO 200MG + FEMILEFRINA 10MG + CETIRIZINA 5MG) CAPSULAS,650240053160,2400,85,a3f6f860-5577-4993-85d6-1717398e23de
387,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:52.782764+00,,NISTATINAOXIDO DE ZINC CREMA TUBO X 60 GR,7703153023621,0,100,1465d63e-8410-47ea-a7c0-603e473986b3
388,2025-09-06 05:00:36.143823+00,2025-10-12 00:19:36.08465+00,,NORAVER GRIPA FAST TOTAL IBUPROFENOLEVOCETIRIZINAFENILEFRINA CAP,7702057161934,0,100,e67cc2da-2e33-4048-83a8-699e07ab43ab
389,2025-09-06 05:00:36.143823+00,2025-10-11 22:26:36.719987+00,,NORAVER GARGANTA CEREZA (BENZOCAINA 10MG+CETILPIRIDINO 1.4MG) TABLETAS TQ,7702057162405,2300,87,0fb622d3-9386-4487-a779-c9a7277acc1e
